Time_sec,X_2d_X,X_2d_Y,PupilDiameter,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,CameraDirection_X,CameraDirection_Y,CameraDirection_Z,CameraOrigin_X,CameraOrigin_Y,CameraOrigin_Z
2.163437,0.5656781,0.4147279,4.559174,7656.029,927.9283,-1049.575,-0.9651031,-0.165014,0.2033378,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.179769,0.5625504,0.4178922,4.559837,7656.029,927.9272,-1049.577,-0.9657742,-0.1686211,0.1970967,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.19634,0.5935595,0.4547631,4.588974,7656.034,927.9149,-1049.558,-0.9438119,-0.2076486,0.2571016,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.213352,0.7283725,0.5201663,4.569191,7656.045,927.8931,-1049.476,-0.8351799,-0.2576579,0.4858877,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.229688,0.8076952,0.5220113,4.544823,7656.049,927.8925,-1049.427,-0.7693615,-0.2424152,0.5910311,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.246305,0.8044395,0.5089509,4.532219,7656.048,927.8969,-1049.429,-0.7757189,-0.2308055,0.5873576,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.263267,0.7982934,0.5247485,4.510475,7656.049,927.8915,-1049.433,-0.7766088,-0.2470366,0.5795273,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.279607,0.7995424,0.5228488,4.489334,7656.049,927.8922,-1049.432,-0.7759628,-0.2450646,0.5812273,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.296174,0.7974148,0.5308852,4.469284,7656.05,927.8895,-1049.433,-0.7755633,-0.2530667,0.5783242,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.313182,0.7987099,0.5235875,4.445396,7656.049,927.8919,-1049.432,-0.7764997,-0.2458582,0.5801739,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
2.329526,0.7963051,0.5249263,4.425827,7656.049,927.8915,-1049.434,-0.7781599,-0.2477385,0.5771419,-0.9624248,-0.2623872,0.06994079,7656.323,927.9785,-1049.637
